date,open,high,low,close,volume
2023-03-07,184.0000096000,184.0000096000,180.1822457600,180.4883872000,12527207
2023-03-08,179.1827840000,181.4338240000,178.2823680000,179.4529088000,10219130
2023-03-09,179.1827840000,179.8130752000,174.5906624000,178.2823680000,16850486
2023-03-10,176.6706233600,179.7050252800,175.7341907200,175.7972198400,11095657
2023-03-13,175.5811200000,180.3353164800,175.5811200000,178.8226176000,12647223
2023-03-14,178.9126592000,178.9306675200,174.4105792000,175.8332364800,10284259
2023-03-15,178.2823680000,179.4799212800,173.1499968000,173.1680051200,12988009
2023-03-16,171.9794560000,174.8607872000,170.4757612800,172.1595392000,12054371
2023-03-17,174.5456416000,174.8968038400,169.2782080000,169.7284160000,15607045
2023-03-20,171.0790400000,171.6102854400,166.5769600000,167.3873344000,15464264
2023-03-21,168.7379584000,173.8793337600,166.7750515200,173.0959718400,18789280
2023-03-22,173.1049760000,176.5535692800,172.3576307200,172.6727763200,10853212
2023-03-23,171.8894144000,176.4725318400,171.1330649600,175.2029452800,13284214
2023-03-24,174.6807040000,176.4365152000,172.4296640000,173.7982963200,10253022
2023-03-27,173.6092089600,173.6362214400,170.1786240000,171.4482105600,11879852
2023-03-28,171.4302022400,174.5996665600,171.2681273600,173.3300800000,10918609
2023-03-29,174.6807040000,176.4815360000,172.5197056000,175.8332364800,15953932
2023-03-30,175.8332364800,179.1467673600,174.8427788800,178.6335302400,15148689
2023-03-31,180.9836160000,181.8840320000,177.3819520000,177.3819520000,12758987
2023-04-03,177.3639436800,177.3819520000,173.8523212800,175.7521990400,13366024
2023-04-04,176.0313280000,177.0758105600,173.7352672000,176.6165984000,14247340
2023-04-06,175.5811200000,175.5811200000,170.2416531200,171.5652646400,15107492
2023-04-07,170.8989568000,172.7268012800,168.8640166400,170.2326489600,11303817
2023-04-10,166.5769600000,166.5949683200,160.4541312000,166.2618144000,33973209
2023-04-11,165.6495315200,165.8116064000,162.0838841600,162.5521004800,19119446
2023-04-12,162.9752960000,163.0743417600,158.0680288000,158.3111411200,27283391
2023-04-13,158.4732160000,161.9848384000,158.0680288000,160.1659980800,21080214
2023-04-14,160.4721395200,160.7242560000,157.5998124800,158.1040454400,14465308
2023-04-17,159.1845446400,162.0028467200,158.9144198400,160.4361228800,18555289
2023-04-18,161.1744640000,162.2279507200,159.8958732800,160.5621811200,14406696
2023-04-19,160.8773267200,161.1384473600,158.0230080000,158.7343366400,12617246
2023-04-20,158.7793574400,159.3556236800,155.3217600000,156.2221760000,14800856
2023-04-21,156.6723840000,157.8429248000,154.6914688000,154.8715520000,12091951
2023-04-24,154.9615936000,155.6819264000,150.8196800000,151.2698880000,17609069
2023-04-25,151.2698880000,152.9626700800,149.1539104000,152.8906368000,15489726
2023-04-26,152.2603456000,154.1332108800,150.8917132800,151.8191417600,14812682
2023-04-27,151.8101376000,153.3408448000,149.8292224000,152.3233747200,15039314
2023-04-28,154.2052441600,154.8265312000,151.1618380800,152.1703040000,17938564
2023-05-04,155.3217600000,155.7269472000,150.7746592000,152.1252832000,26587793
2023-05-05,152.1252832000,156.7624256000,151.4949920000,156.4112633600,25172690
2023-05-08,157.1225920000,158.0230080000,153.7820486400,154.3313024000,17753373
2023-05-09,153.8180652800,159.8238400000,153.0707200000,157.3657043200,22292312
2023-05-10,155.5918848000,157.1225920000,154.5023814400,156.0601011200,11890994
2023-05-11,156.6543756800,158.9144198400,155.0606393600,155.3847891200,12289631
2023-05-12,155.0516352000,157.1225920000,152.4944537600,152.5034579200,12959157
2023-05-15,151.4949920000,155.3127558400,151.2969004800,155.2677350400,13079986
2023-05-16,155.1416768000,155.1957017600,152.8906368000,153.5119238400,9936468
2023-05-17,153.0707200000,153.8810944000,151.9452000000,152.4764454400,8602150
2023-05-18,152.6115078400,153.7100153600,151.2698880000,151.8641625600,8780386
2023-05-19,151.3509254400,154.2052441600,150.1443680000,153.7910528000,12074586
2023-05-22,153.8720902400,161.2284889600,152.2423372800,159.9228857600,30244522
2023-05-23,160.0939648000,160.7242560000,156.6723840000,156.6723840000,13672431
2023-05-24,156.2401843200,156.6543756800,153.3858656000,153.3858656000,13355066
2023-05-25,152.5484787200,152.7825868800,150.7746592000,151.4499712000,14392525
2023-05-26,151.4499712000,154.7725062400,151.2698880000,153.1607616000,12287480
2023-05-29,153.9171110400,154.7364896000,150.8917132800,151.5039961600,12976880
2023-05-30,151.2698880000,152.5754912000,147.2180160000,148.7217107200,18360334
2023-05-31,148.5686400000,148.6856940800,144.0845683200,145.1290508800,21344841
2023-06-01,146.3085958400,150.0093056000,145.1470592000,147.0559411200,16901644
2023-06-02,148.5686400000,151.6300544000,147.0649452800,151.1798464000,19208397
2023-06-05,150.6215884800,150.9817548800,148.2354860800,148.7487232000,11344697
2023-06-06,149.7391808000,151.6570668800,148.1454444800,149.1268979200,13536764
2023-06-07,149.6041184000,150.4144928000,147.6682240000,147.6682240000,9532561
2023-06-08,147.8573113600,149.5320851200,146.7858163200,148.4065651200,9157282
2023-06-09,148.5146150400,149.4510476800,147.4881408000,148.1994694400,11963517
2023-06-12,147.6862323200,154.8715520000,146.7137830400,153.4398905600,24183801
2023-06-13,153.0707200000,156.5823424000,152.5394745600,155.8440012800,18293646
2023-06-14,157.3927168000,161.4896096000,155.4658265600,159.9859148800,24101542
2023-06-15,161.3635513600,164.6140531200,160.2740480000,163.8757120000,24045009
2023-06-16,164.4159616000,167.1172096000,163.4255040000,165.7485772800,21631380
2023-06-19,164.7761280000,165.4154233600,158.9234240000,159.8598566400,24234172
